53.1622	0.245	0.006
79.6142	1.096	0.023
80.9979	1.177	0.014
160.612	1.677	0.029
223.2368	1.492	0.028
276.3989	1.269	0.013
302.8508	1.183	0.012
356.0129	1.054	0.008
383.8485	1.000	0.010
