121.783	4.434	0.056
244.692	3.575	0.062
295.939	3.027	0.092
344.276	2.804	0.023
367.789	2.664	0.058
411.115	2.436	0.028
443.976	2.318	0.035
488.661	2.133	0.054
564.021	1.912	0.058
586.294	1.862	0.061
678.578	1.702	0.045
688.678	1.738	0.043
778.903	1.520	0.021
867.388	1.425	0.031
964.131	1.325	0.019
1005.279	1.307	0.039
1089.7	1.243	0.019
1212.95	1.093	0.020
1299.124	1.048	0.018
1408.011	1.000	0.006
