121.777008  23.783886
122.777008  22.517420
123.777008  21.350478
124.777008  20.271683
125.777008  19.271390
126.777008  18.341396
127.777008  17.474701
128.777008  16.665315
129.777008  15.908092
130.777008  15.198596
131.777008  14.532991
132.777008  13.907949
133.777008  13.320572
134.777008  12.768327
135.777008  12.248990
136.777008  11.760606
137.777008  11.301445
138.777008  10.869972
139.777008  10.464821
140.777008  10.084769
141.777008   9.728717
142.777008   9.395675
143.777008   9.084744
144.777008   8.795108
145.777008   8.526019
146.777008   8.276792
147.777008   8.046796
148.777008   7.835444
149.777008   7.642192
150.777008   7.466531
151.777008   7.307984
152.777008   7.166101
153.777008   7.040457
154.777008   6.930649
155.777008   6.836293
156.777008   6.757023
157.777008   6.692485
158.777008   6.642343
159.777008   6.606270
160.777008   6.583952
161.777008   6.575085
162.777008   6.579371
163.777008   6.596524
164.777008   6.626263
165.777008   6.668315
166.777008   6.722414
167.777008   6.788297
168.777008   6.865711
169.777008   6.954403
170.777008   7.054129
171.777008   7.164647
172.777008   7.285720
173.777008   7.417115
174.777008   7.558603
175.777008   7.709959
176.777008   7.870961
177.777008   8.041391
178.777008   8.221034
179.777008   8.409678
180.777008   8.607115
181.777008   8.813140
182.777008   9.027550
183.777008   9.250146
184.777008   9.480732
185.777008   9.719114
186.777008   9.965102
187.777008  10.218509
188.777008  10.479148
189.777008  10.746840
190.777008  11.021403
191.777008  11.302662
192.777008  11.590444
193.777008  11.884575
194.777008  12.184890
195.777008  12.491221
196.777008  12.803405
197.777008  13.121283
198.777008  13.444696
199.777008  13.773489
200.777008  14.107509
201.777008  14.446606
202.777008  14.790633
203.777008  15.139444
204.777008  15.492897
205.777008  15.850851
206.777008  16.213170
207.777008  16.579718
208.777008  16.950361
209.777008  17.324970
210.777008  17.703417
211.777008  18.085576
212.777008  18.471323
213.777008  18.860537
214.777008  19.253101
215.777008  19.648896
216.777008  20.047809
217.777008  20.449728
218.777008  20.854543
219.777008  21.262146
220.777008  21.672431
221.777008  22.085295
222.777008  22.500637
223.777008  22.918357
224.777008  23.338358
225.777008  23.760544
226.777008  24.184822
227.777008  24.611101
228.777008  25.039291
229.777008  25.469304
230.777008  25.901056
231.777008  26.334461
232.777008  26.769437
233.777008  27.205905
234.777008  27.643786
235.777008  28.083003
236.777008  28.523481
237.777008  28.965146
238.777008  29.407927
239.777008  29.851753
240.777008  30.296556
241.777008  30.742268
242.777008  31.188825
243.777008  31.636163
244.777008  32.084212
245.777008  32.531874
246.777008  32.978323
247.777008  33.423517
248.777008  33.867417
249.777008  34.309986
250.777008  34.751194
251.777008  35.191010
252.777008  35.629408
253.777008  36.066364
254.777008  36.501857
255.777008  36.935868
256.777008  37.368380
257.777008  37.799377
258.777008  38.228846
259.777008  38.656777
260.777008  39.083159
261.777008  39.507984
262.777008  39.931245
263.777008  40.352937
264.777008  40.773056
265.777008  41.191598
266.777008  41.608560
267.777008  42.023943
268.777008  42.437746
269.777008  42.849969
270.777008  43.260613
271.777008  43.669682
272.777008  44.077177
273.777008  44.483103
274.777008  44.887463
275.777008  45.290261
276.777008  45.691496
277.777008  46.091102
278.777008  46.489068
279.777008  46.885407
280.777008  47.280130
281.777008  47.673250
282.777008  48.064784
283.777008  48.454745
284.777008  48.843150
285.777008  49.230018
286.777008  49.615364
287.777008  49.999207
288.777008  50.381567
289.777008  50.762463
290.777008  51.141914
291.777008  51.519941
292.777008  51.896563
293.777008  52.271801
294.777008  52.645677
295.777008  53.018210
296.777008  53.389422
297.777008  53.759334
298.777008  54.127967
299.777008  54.495342
300.777008  54.861480
301.777008  55.226403
302.777008  55.590130
303.777008  55.952560
304.777008  56.313554
305.777008  56.673138
306.777008  57.031341
307.777008  57.388188
308.777008  57.743708
309.777008  58.097927
310.777008  58.450872
311.777008  58.802571
312.777008  59.153050
313.777008  59.502337
314.777008  59.850457
315.777008  60.197437
316.777008  60.543304
317.777008  60.888083
318.777008  61.231800
319.777008  61.574480
320.777008  61.916149
321.777008  62.256832
322.777008  62.596552
323.777008  62.935336
324.777008  63.273206
325.777008  63.610186
326.777008  63.946300
327.777008  64.281571
328.777008  64.616021
329.777008  64.949674
330.777008  65.282550
331.777008  65.614672
332.777008  65.946061
333.777008  66.276738
334.777008  66.606724
335.777008  66.936040
336.777008  67.264704
337.777008  67.592736
338.777008  67.920157
339.777008  68.246985
340.777008  68.573238
341.777008  68.898934
342.777008  69.224092
343.777008  69.548729
344.777008  69.872551
345.777008  70.193706
346.777008  70.511918
347.777008  70.827229
348.777008  71.139678
349.777008  71.449307
350.777008  71.756155
351.777008  72.060262
352.777008  72.361668
353.777008  72.660410
354.777008  72.956529
355.777008  73.250062
356.777008  73.541203
357.777008  73.830339
358.777008  74.117509
359.777008  74.402733
360.777008  74.686036
361.777008  74.967438
362.777008  75.246963
363.777008  75.524633
364.777008  75.800469
365.777008  76.074495
366.777008  76.346733
367.777008  76.617205
368.777008  76.885933
369.777008  77.152939
370.777008  77.418245
371.777008  77.681874
372.777008  77.943847
373.777008  78.204186
374.777008  78.462912
375.777008  78.720047
376.777008  78.975612
377.777008  79.229630
378.777008  79.482119
379.777008  79.733103
380.777008  79.982601
381.777008  80.230635
382.777008  80.477224
383.777008  80.722389
384.777008  80.966271
385.777008  81.209043
386.777008  81.450715
387.777008  81.691298
388.777008  81.930805
389.777008  82.169246
390.777008  82.406631
391.777008  82.642972
392.777008  82.878279
393.777008  83.112564
394.777008  83.345837
395.777008  83.578109
396.777008  83.809391
397.777008  84.039693
398.777008  84.269026
399.777008  84.497401
400.777008  84.724827
401.777008  84.951317
402.777008  85.176879
403.777008  85.401524
404.777008  85.625263
405.777008  85.848106
406.777008  86.070063
407.777008  86.291143
408.777008  86.511358
409.777008  86.730716
410.777008  86.949228
411.777008  87.166904
412.777008  87.383754
413.777008  87.599786
414.777008  87.815011
415.777008  88.029437
416.777008  88.243076
417.777008  88.455935
418.777008  88.668025
419.777008  88.879354
420.777008  89.089932
421.777008  89.299767
422.777008  89.508869
423.777008  89.717247
424.777008  89.924909
425.777008  90.131864
426.777008  90.338122
427.777008  90.543690
428.777008  90.748577
429.777008  90.952791
430.777008  91.156342
431.777008  91.359237
432.777008  91.561485
433.777008  91.763093
434.777008  91.964071
435.777008  92.164425
436.777008  92.364165
437.777008  92.563297
438.777008  92.761830
439.777008  92.959772
440.777008  93.157129
441.777008  93.353911
442.777008  93.550124
443.777008  93.745775
444.777008  93.940830
445.777008  94.135210
446.777008  94.328921
447.777008  94.521971
448.777008  94.714368
449.777008  94.906118
450.777008  95.097230
451.777008  95.287712
452.777008  95.477569
453.777008  95.666811
454.777008  95.855444
455.777008  96.043475
456.777008  96.230912
457.777008  96.417761
458.777008  96.604030
459.777008  96.789726
460.777008  96.974856
461.777008  97.159426
462.777008  97.343443
463.777008  97.526914
464.777008  97.709846
465.777008  97.892245
466.777008  98.074119
467.777008  98.255472
468.777008  98.436312
469.777008  98.616646
470.777008  98.796479
471.777008  98.975817
472.777008  99.154668
473.777008  99.333037
474.777008  99.510930
475.777008  99.688354
476.777008  99.865313
477.777008 100.041815
478.777008 100.217865
479.777008 100.393469
480.777008 100.568633
481.777008 100.743362
482.777008 100.917662
483.777008 101.091540
484.777008 101.264999
485.777008 101.438047
486.777008 101.610687
487.777008 101.782927
488.777008 101.954771
489.777008 102.126224
490.777008 102.297292
491.777008 102.467981
492.777008 102.638294
493.777008 102.808238
494.777008 102.977818
495.777008 103.147038
496.777008 103.315904
497.777008 103.484420
