x		y		e
846.5100	1.22	0.03
1037.8430	1.09	0.03
1238.2880	1.00	0.03
1360.2120	0.92	0.03
2015.2150	0.69	0.02
2034.7910	0.678	0.021
2598.5000	0.553	0.016
3009.6450	0.50	0.04
3202.0290	0.453	0.019
3253.5030	0.436	0.014
3273.0790	0.42	0.02
3451.2320	0.40	0.03

