36	1.5563025008	-2.2638761726	0.1359897852	0.0054465793	0.0017054768
37	1.5682017241	-2.2539531976	0.1383892265	0.005572458	0.0017756803
38	1.5797835966	-2.2445639381	0.1407400725	0.0056942439	0.0018453108
39	1.591064607	-2.2356737646	0.1430444268	0.0058120084	0.0019143126
40	1.6020599913	-2.2272510231	0.1453042562	0.0059258271	0.0019826361
41	1.6127838567	-2.2192667162	0.1475214024	0.0060357784	0.0020502367
42	1.6232492904	-2.2116942247	0.1496975924	0.0061419429	0.0021170752
43	1.6334684556	-2.2045090637	0.1518344479	0.0062444032	0.0021831166
44	1.6434526765	-2.1976886696	0.1539334937	0.0063432427	0.0022483305
45	1.6532125138	-2.191212211	0.1559961653	0.0064385458	0.0023126899
46	1.6627578317	-2.1850604234	0.1580238158	0.0065303969	0.0023761716
47	1.6720978579	-2.1792154617	0.1600177223	0.0066188805	0.0024387558
48	1.6812412374	-2.1736607696	0.1619790912	0.0067040807	0.0025004253
49	1.69019608	-2.1683809634	0.1639090637	0.006786081	0.0025611658
50	1.6989700043	-2.1633617287	0.1658087202	0.0068649641	0.0026209656
51	1.7075701761	-2.1585897269	0.1676790849	0.0069408119	0.0026798153
52	1.7160033436	-2.1540525129	0.1695211293	0.0070137049	0.0027377073
53	1.7242758696	-2.14973846	0.171335776	0.0070837225	0.0027946362
54	1.7323937598	-2.1456366929	0.173123902	0.0071509428	0.0028505983
55	1.7403626895	-2.1417370272	0.1748863416	0.0072154425	0.0029055915
56	1.748188027	-2.1380299142	0.1766238893	0.0072772968	0.002959615
57	1.7558748557	-2.1345063923	0.178337302	0.0073365792	0.0030126695
58	1.7634279936	-2.1311580409	0.1800273018	0.0073933618	0.0030647568
59	1.7708520116	-2.1279769407	0.1816945777	0.0074477152	0.0031158799
60	1.7781512504	-2.1249556357	0.1833397881	0.0074997082	0.0031660428
61	1.785329835	-2.1220871001	0.184963562	0.0075494081	0.0032152502
62	1.7923916895	-2.1193647069	0.1865665014	0.0075968805	0.0032635078
63	1.7993405495	-2.1167821998	0.1881491822	0.0076421895	0.0033108219
64	1.806179974	-2.1143336677	0.1897121564	0.0076853975	0.0033571997
65	1.8129133566	-2.1120135206	0.1912559529	0.0077265653	0.0034026488
66	1.8195439355	-2.1098164681	0.1927810787	0.0077657523	0.0034471773
67	1.8260748027	-2.1077374994	0.1942880208	0.0078030161	0.0034907939
68	1.8325089127	-2.1057718648	0.1957772465	0.0078384129	0.0035335077
69	1.8388490907	-2.1039150589	0.1972492049	0.0078719974	0.003575328
70	1.84509804	-2.1021628052	0.1987043277	0.0079038228	0.0036162647
71	1.8512583487	-2.1005110412	0.20014303	0.0079339409	0.0036563277
72	1.8573324964	-2.0989559053	0.2015657114	0.0079624019	0.0036955275
73	1.8633228601	-2.0974937246	0.2029727566	0.0079892549	0.0037338745
74	1.8692317197	-2.0961210034	0.2043645363	0.0080145473	0.0037713794
75	1.8750612634	-2.0948344124	0.2057414076	0.0080383255	0.003808053
76	1.8808135923	-2.0936307791	0.2071037149	0.0080606343	0.0038439064
77	1.8864907252	-2.0925070784	0.2084517904	0.0080815176	0.0038789505
78	1.8920946027	-2.0914604245	0.2097859549	0.0081010176	0.0039131966
79	1.8976270913	-2.0904880626	0.2111065178	0.0081191757	0.0039466559
80	1.903089987	-2.0895873616	0.2124137783	0.0081360318	0.0039793397
81	1.9084850189	-2.0887558074	0.2137080254	0.008151625	0.0040112591
82	1.9138138524	-2.0879909962	0.2149895384	0.008165993	0.0040424255
83	1.9190780924	-2.0872906289	0.2162585877	0.0081791726	0.0040728501
84	1.9242792861	-2.0866525048	0.2175154347	0.0081911993	0.0041025441
85	1.9294189257	-2.0860745172	0.2187603324	0.008202108	0.0041315189
86	1.9344984512	-2.0855546479	0.2199935258	0.0082119321	0.0041597855
87	1.9395192526	-2.0850909628	0.2212152524	0.0082207045	0.0041873551
88	1.9444826722	-2.0846816073	0.222425742	0.0082284568	0.0042142387
89	1.9493900066	-2.0843248029	0.2236252177	0.0082352198	0.0042404472
90	1.9542425094	-2.0840188426	0.2248138955	0.0082410236	0.0042659916
91	1.9590413923	-2.0837620878	0.225991985	0.0082458971	0.0042908827
92	1.9637878273	-2.0835529649	0.2271596898	0.0082498687	0.0043151311
93	1.9684829486	-2.083389962	0.2283172073	0.0082529657	0.0043387474
94	1.9731278536	-2.0832716259	0.229464729	0.0082552147	0.0043617423
95	1.9777236053	-2.0831965595	0.2306024412	0.0082566417	0.004384126
96	1.982271233	-2.0831634189	0.2317305248	0.0082572718	0.0044059089
97	1.9867717343	-2.0831709109	0.2328491554	0.0082571294	0.0044271011
98	1.9912260757	-2.0832177911	0.233958504	0.0082562381	0.0044477128
99	1.9956351946	-2.0833028609	0.2350587365	0.008254621	0.0044677537
100	2	-2.0834249661	0.2361500146	0.0082523005	0.0044872338
101	2.0043213738	-2.0835829945	0.2372324954	0.0082492982	0.0045061627
102	2.0086001718	-2.083775874	0.2383063319	0.0082456354	0.00452455
103	2.0128372247	-2.0840025713	0.2393716728	0.0082413324	0.0045424052
104	2.0170333393	-2.0842620894	0.2404286632	0.0082364091	0.0045597375
105	2.0211892991	-2.0845534669	0.2414774441	0.008230885	0.0045765561
106	2.0253058653	-2.0848757758	0.2425181531	0.0082247788	0.0045928701
107	2.0293837777	-2.0852281202	0.2435509241	0.0082181087	0.0046086884
108	2.0334237555	-2.0856096352	0.2445758876	0.0082108925	0.0046240199
109	2.0374264979	-2.0860194855	0.245593171	0.0082031474	0.0046388731
110	2.0413926852	-2.0864568638	0.2466028982	0.0081948901	0.0046532566
111	2.0453229788	-2.0869209903	0.2476051904	0.008186137	0.0046671788
112	2.0492180227	-2.087411111	0.2486001654	0.0081769038	0.0046806481
113	2.0530784435	-2.0879264969	0.2495879386	0.0081672059	0.0046936725
114	2.0569048513	-2.0884664428	0.2505686222	0.0081570581	0.0047062602
115	2.0606978404	-2.0890302669	0.2515423259	0.0081464751	0.0047184189
116	2.0644579892	-2.089617309	0.2525091569	0.0081354708	0.0047301565
117	2.0681858617	-2.0902269304	0.2534692197	0.008124059	0.0047414807
118	2.0718820073	-2.0908585128	0.2544226165	0.008112253	0.0047523989
119	2.0755469614	-2.0915114573	0.2553694469	0.0081000657	0.0047629187
120	2.079181246	-2.0921851839	0.2563098086	0.0080875097	0.0047730472
121	2.0827853703	-2.0928791308	0.2572437966	0.0080745972	0.0047827917
122	2.0863598307	-2.0935927537	0.2581715043	0.0080613401	0.0047921592
123	2.0899051114	-2.0943255248	0.2590930225	0.00804775	0.0048011567
124	2.0934216852	-2.0950769326	0.2600084402	0.008033838	0.004809791
125	2.096910013	-2.0958464812	0.2609178446	0.008019615	0.0048180687
126	2.1003705451	-2.0966336896	0.2618213207	0.0080050917	0.0048259966
127	2.103803721	-2.0974380913	0.2627189518	0.0079902783	0.004833581
128	2.1072099696	-2.0982592336	0.2636108193	0.007975185	0.0048408284
129	2.1105897103	-2.0990966773	0.2644970031	0.0079598214	0.004847745
130	2.1139433523	-2.0999499961	0.2653775812	0.007944197	0.004854337
131	2.1172712957	-2.1008187761	0.26625263	0.007928321	0.0048606105
132	2.1205739312	-2.1017026155	0.2671222243	0.0079122023	0.0048665714
133	2.123851641	-2.1026011241	0.2679864373	0.0078958498	0.0048722255
134	2.1271047984	-2.1035139229	0.2688453408	0.0078792717	0.0048775786
135	2.1303337685	-2.1044406436	0.2696990051	0.0078624764	0.0048826365
136	2.1335389084	-2.1053809285	0.270547499	0.0078454719	0.0048874045
137	2.1367205672	-2.10633443	0.27139089	0.0078282659	0.0048918882
138	2.1398790864	-2.10730081	0.2722292442	0.007810866	0.004896093
139	2.1430148003	-2.1082797401	0.2730626264	0.0077932796	0.0049000241
140	2.1461280357	-2.1092709009	0.2738911001	0.0077755138	0.0049036866
141	2.1492191127	-2.1102739817	0.2747147276	0.0077575756	0.0049070858
142	2.1522883444	-2.1112886804	0.2755335699	0.0077394718	0.0049102265
143	2.1553360375	-2.1123147033	0.2763476869	0.0077212088	0.0049131138
144	2.1583624921	-2.1133517642	0.2771571374	0.0077027932	0.0049157523
145	2.1613680022	-2.1143995851	0.277961979	0.0076842311	0.0049181469
146	2.1643528558	-2.1154578951	0.2787622682	0.0076655285	0.0049203023
147	2.1673173347	-2.1165264308	0.2795580603	0.0076466915	0.0049222229
148	2.1702617154	-2.1176049355	0.28034941	0.0076277257	0.0049239133
149	2.1731862684	-2.1186931595	0.2811363704	0.0076086366	0.004925378
150	2.1760912591	-2.1197908595	0.2819189942	0.0075894297	0.0049266211
151	2.1789769473	-2.1208977987	0.2826973327	0.0075701102	0.0049276471
152	2.1818435879	-2.1220137463	0.2834714365	0.0075506833	0.0049284601
153	2.1846914308	-2.1231384775	0.2842413551	0.0075311539	0.0049290642
154	2.1875207208	-2.1242717733	0.2850071374	0.0075115269	0.0049294635
155	2.1903316982	-2.1254134204	0.2857688311	0.007491807	0.0049296618
156	2.1931245984	-2.1265632108	0.2865264832	0.0074719987	0.0049296632
157	2.1958996524	-2.1277209416	0.2872801399	0.0074521066	0.0049294714
158	2.198657087	-2.1288864155	0.2880298465	0.0074321349	0.0049290902
159	2.2013971243	-2.1300594397	0.2887756477	0.0074120879	0.0049285233
160	2.2041199827	-2.1312398264	0.2895175872	0.0073919696	0.0049277744
161	2.206825876	-2.1324273925	0.2902557081	0.0073717841	0.0049268469
162	2.2095150145	-2.1336219593	0.2909900527	0.0073515352	0.0049257444
163	2.2121876044	-2.1348233527	0.2917206625	0.0073312267	0.0049244704
164	2.214843848	-2.1360314026	0.2924475784	0.0073108622	0.0049230281
165	2.2174839442	-2.1372459432	0.2931708407	0.0072904453	0.004921421
166	2.220108088	-2.1384668128	0.2938904888	0.0072699795	0.0049196523
167	2.2227164711	-2.1396938535	0.2946065617	0.0072494682	0.0049177251
168	2.2253092817	-2.1409269112	0.2953190975	0.0072289145	0.0049156427
169	2.2278867046	-2.1421658357	0.2960281339	0.0072083218	0.0049134081
170	2.2304489214	-2.1434104799	0.2967337078	0.007187693	0.0049110244
171	2.2329961104	-2.1446607008	0.2974358556	0.0071670313	0.0049084945
172	2.2355284469	-2.1459163584	0.2981346132	0.0071463395	0.0049058214
173	2.2380461031	-2.1471773161	0.2988300156	0.0071256204	0.0049030079
174	2.2405492483	-2.1484434405	0.2995220977	0.0071048769	0.0049000568
175	2.2430380487	-2.1497146014	0.3002108936	0.0070841117	0.004896971
176	2.2455126678	-2.1509906714	0.3008964367	0.0070633273	0.0048937532
177	2.2479732664	-2.1522715263	0.3015787601	0.0070425262	0.004890406
178	2.2504200023	-2.1535570448	0.3022578965	0.0070217111	0.004886932
179	2.252853031	-2.1548471081	0.3029338777	0.0070008842	0.0048833339
180	2.2552725051	-2.1561416004	0.3036067353	0.0069800478	0.0048796142
181	2.2576785749	-2.1574404084	0.3042765005	0.0069592044	0.0048757754
182	2.260071388	-2.1587434215	0.3049432037	0.006938356	0.0048718199
183	2.2624510897	-2.1600505315	0.3056068751	0.0069175048	0.0048677501
184	2.264817823	-2.1613616326	0.3062675442	0.0068966529	0.0048635684
185	2.2671717284	-2.1626766216	0.3069252405	0.0068758023	0.0048592772
186	2.2695129442	-2.1639953973	0.3075799925	0.0068549549	0.0048548786
187	2.2718416065	-2.1653178611	0.3082318287	0.0068341127	0.0048503749
188	2.2741578493	-2.1666439164	0.308880777	0.0068132776	0.0048457684
189	2.2764618042	-2.1679734686	0.3095268649	0.0067924513	0.0048410612
190	2.278753601	-2.1693064256	0.3101701195	0.0067716355	0.0048362553
191	2.2810333672	-2.170642697	0.3108105676	0.006750832	0.004831353
192	2.2833012287	-2.1719821944	0.3114482354	0.0067300425	0.0048263562
193	2.285557309	-2.1733248315	0.3120831489	0.0067092684	0.0048212669
194	2.2878017299	-2.1746705238	0.3127153338	0.0066885115	0.0048160872
195	2.2900346114	-2.1760191886	0.3133448152	0.0066677731	0.004810819
196	2.2922560714	-2.177370745	0.313971618	0.0066470547	0.0048054641
197	2.2944662262	-2.178725114	0.3145957666	0.0066263579	0.0048000244
198	2.2966651903	-2.180082218	0.3152172853	0.0066056838	0.0047945019
199	2.2988530764	-2.1814419813	0.3158361979	0.006585034	0.0047888983
200	2.3010299957	-2.1828043298	0.3164525279	0.0065644096	0.0047832153
201	2.3031960574	-2.184169191	0.3170662984	0.0065438119	0.0047774547
202	2.3053513694	-2.1855364937	0.3176775324	0.0065232422	0.0047716183
203	2.3074960379	-2.1869061686	0.3182862522	0.0065027017	0.0047657077
204	2.3096301674	-2.1882781475	0.3188924802	0.0064821914	0.0047597245
205	2.3117538611	-2.1896523638	0.3194962383	0.0064617126	0.0047536705
206	2.3138672204	-2.1910287524	0.3200975482	0.0064412662	0.0047475471
207	2.3159703455	-2.1924072494	0.3206964311	0.0064208533	0.004741356
208	2.318063335	-2.1937877923	0.3212929081	0.006400475	0.0047350987
209	2.3201462861	-2.1951703199	0.321887	0.0063801322	0.0047287767
210	2.3222192947	-2.1965547723	0.3224787272	0.0063598259	0.0047223915
211	2.3242824553	-2.1979410907	0.3230681101	0.006339557	0.0047159445
212	2.3263358609	-2.1993292178	0.3236551686	0.0063193263	0.0047094373
213	2.3283796034	-2.2007190972	0.3242399224	0.0062991348	0.0047028711
214	2.3304137733	-2.2021106738	0.3248223909	0.0062789833	0.0046962475
215	2.3324384599	-2.2035038936	0.3254025933	0.0062588725	0.0046895676
216	2.3344537512	-2.2048987038	0.3259805486	0.0062388033	0.004682833
217	2.3364597338	-2.2062950524	0.3265562754	0.0062187765	0.0046760449
218	2.3384564936	-2.2076928888	0.3271297923	0.0061987927	0.0046692045
219	2.3404441148	-2.2090921631	0.3277011174	0.0061788526	0.0046623132
220	2.3424226808	-2.2104928268	0.3282702688	0.006158957	0.0046553722
221	2.3443922737	-2.211894832	0.3288372642	0.0061391065	0.0046483828
222	2.3463529745	-2.2132981321	0.3294021212	0.0061193017	0.004641346
223	2.348304863	-2.214702681	0.3299648571	0.0060995433	0.0046342632
224	2.3502480183	-2.2161084341	0.330525489	0.0060798318	0.0046271354
225	2.3521825181	-2.2175153472	0.3310840339	0.0060601678	0.0046199639
226	2.3541084391	-2.2189233772	0.3316405083	0.0060405519	0.0046127496
227	2.3560258572	-2.2203324818	0.3321949288	0.0060209846	0.0046054938
228	2.357934847	-2.2217426197	0.3327473117	0.0060014664	0.0045981975
229	2.3598354823	-2.2231537502	0.3332976731	0.0059819978	0.0045908618
230	2.361727836	-2.2245658335	0.3338460289	0.0059625793	0.0045834877
231	2.3636119799	-2.2259788307	0.3343923947	0.0059432113	0.0045760762
232	2.3654879849	-2.2273927034	0.3349367861	0.0059238942	0.0045686284
233	2.367355921	-2.2288074142	0.3354792183	0.0059046286	0.0045611452
234	2.3692158574	-2.2302229263	0.3360197066	0.0058854148	0.0045536276
235	2.3710678623	-2.2316392037	0.336558266	0.0058662531	0.0045460766
