x		y		e
6.7411220	0.2777872	0.0027573
6.9448998	0.1390704	0.0044007
7.1214851	0.0000000	0.0029102
7.2153958	0.0476640	0.0145603
7.6084812	-0.3615223	0.0113613
7.6181484	-0.3756964	0.0064521
7.8626896	-0.5695657	0.0046663
8.0095774	-0.7072572	0.0182370
8.0715400	-0.7805939	0.0109861
8.0874875	-0.7961609	0.0068202
8.0934864	-0.8002243	0.0144191
8.1464865	-0.8546896	0.0226123

