x		y		e
121.77700000	4.31009824	0.02750364
244.70000000	3.10506218	0.02880352
344.27850000	2.51611041	0.05005568
443.96500000	2.33032381	0.03128679
778.90400000	1.44828986	0.01912359
964.07900000	1.27508669	0.01134088
1112.06900000	1.14550769	0.01066772
1212.94800000	1.06274051	0.02286633
1299.14000000	1.03051720	0.02184163
1408.00600000	1.00000000	0.00861879

