1173.000000   0.002085   0.000011
1332.500000   0.001923   0.000010
121.777000   4.310098   0.027504
244.700000   3.105062   0.028804
344.278500   2.516110   0.050056
443.965000   2.330324   0.031287
778.904000   1.448290   0.019124
964.079000   1.275087   0.011341
1112.069000   1.145508   0.010668
1212.948000   1.062741   0.022866
1299.140000   1.030517   0.021842
1408.006000   1.000000   0.008619
846.510000   1.217301   0.005073
1037.843000   1.099589   0.012875
1238.288000   1.000000   0.005199
1360.212000   0.908893   0.021919
2015.215000   0.683256   0.020289
2034.791000   0.681053   0.011574
2598.500000   0.550841   0.006588
3009.645000   0.504476   0.032513
3202.029000   0.474350   0.013708
3253.503000   0.446763   0.008334
3273.079000   0.451254   0.017979
3451.232000   0.398823   0.024112
 53.162200   1.663725   0.071115
 80.997900   1.798270   0.026820
276.398900   1.285046   0.023407
302.850800   1.158709   0.017242
356.012900   1.041286   0.012469
383.848500   1.000000   0.016533
1173.000000   0.002085   0.000011
1332.500000   0.001923   0.000010
121.777000   4.310098   0.027504
244.700000   3.105062   0.028804
344.278500   2.516110   0.050056
443.965000   2.330324   0.031287
778.904000   1.448290   0.019124
964.079000   1.275087   0.011341
1112.069000   1.145508   0.010668
1212.948000   1.062741   0.022866
1299.140000   1.030517   0.021842
1408.006000   1.000000   0.008619
846.510000   1.217301   0.005073
1037.843000   1.099589   0.012875
1238.288000   1.000000   0.005199
1360.212000   0.908893   0.021919
2015.215000   0.683256   0.020289
2034.791000   0.681053   0.011574
2598.500000   0.550841   0.006588
3009.645000   0.504476   0.032513
3202.029000   0.474350   0.013708
3253.503000   0.446763   0.008334
3273.079000   0.451254   0.017979
3451.232000   0.398823   0.024112
 53.162200   1.663725   0.071115
 80.997900   1.798270   0.026820
276.398900   1.285046   0.023407
302.850800   1.158709   0.017242
356.012900   1.041286   0.012469
383.848500   1.000000   0.016533
