x		y		e
846.51000000	1.21730109	0.00507328
1037.84300000	1.09958913	0.01287508
1238.28800000	1.00000000	0.00519940
1360.21200000	0.90889299	0.02191886
2015.21500000	0.68325642	0.02028860
2034.79100000	0.68105270	0.01157355
2598.50000000	0.55084108	0.00658836
3009.64500000	0.50447591	0.03251304
3202.02900000	0.47434975	0.01370824
3253.50300000	0.44676348	0.00833404
3273.07900000	0.45125375	0.01797879
3451.23200000	0.39882319	0.02411151

