x		y		e
121.7770	4.34	0.03
244.7000	3.14	0.03
344.2785	2.512	0.016
443.9650	2.07	0.03
778.9045	1.452	0.014
867.3800	1.351	0.018
964.0570	1.270	0.011
1112.0690	1.162	0.011
1212.9480	1.082	0.023
1299.1420	1.010	0.019
1408.0060	1.000	0.008

